ISBN,ISBN_10,ProductID,BTKey,Author,Title,PriceReguar,PriceDiscounted,30day_demand,Annotation,FormatPrimary,FormatPrimary_Description,FormatPrimary_QuantityPack,CountryOfPublication,LanguageCode,Classification_Merchandise,Classification_BookType,Classification_DeweyClass,Classification_LCClass,Classification_SeriesProduct,Subjects_General,Subjects_Bisac,Subjects_Library,ProductType,ProductLineID,ProductStatus,DateCreated
9781601592460,1601592469,0008546334,0008546334,"Hoffman, Joan",My First Dot to Dots,2.99,1.7,20,,Paperback,9.00 H x 0.25 D x 5.75 W inches 0.20 lbs.,1,,ENG,COLORING BOOK,Easy Non-Fiction,371,LB,Little Busy Book,Juvenile Kindergarten Ages 5-6,"JUVENILE NONFICTION / Activity Books / General
JUVENILE NONFICTION / Concepts / Alphabet",null,Book,BOOK,,12/25/2012
9781601596628,1601596626,0012901102,0012901102,"Hoffman, Joan",My First Word Searches,2.99,1.7,10,,Paperback,47 p. : 5.50 H x 0.25 D x 8.50 W inches 0.20 lbs.,1,,ENG,COLORING BOOK,Easy Non-Fiction,371,LB,Little Busy Book,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Activity Books,null,Book,BOOK,,3/7/2013
9781603863551,1603863559,0009314900,0009314900,"Swift, Jonathan, Dr.",A Modest Proposal,2.99,2.84,0,,Paperback,27 p. : 8.00 H x 0.25 D x 5.00 W inches 0.10 lbs.,1,,ENG,PRINT ON DEMAND,Non-Fiction,808,PN,,Humor,"HUMOR / Form / Parodies
HUMOR / Form / Essays",null,Book,BOOK,,12/14/2012
9781603865579,1603865578,0013411409,0013411409,"Nightingale, Earl",The Strangest Secret,2.99,2.84,0,,Paperback,42 p. : 8.75 H x 0.10 D x 5.75 W inches 0.20 lbs.,1,,ENG,PRINT ON DEMAND,Non-Fiction,133,BF,,New Age,"BODY, MIND & SPIRIT / New Thought
SELF-HELP / Motivational & Inspirational",null,Book,BOOK,,6/7/2013
9781603865784,1603865780,0013835864,0013835864,"Maslow, A. H.",A Theory of Human Motivation,2.99,2.84,0,,Paperback,42 p. : 9.00 H x 0.25 D x 6.00 W inches 0.18 lbs.,1,,ENG,PRINT ON DEMAND,Non-Fiction,155,BF,,Psychology,"PSYCHOLOGY / Personality
PSYCHOLOGY / Movements / Humanistic
PSYCHOLOGY / Cognitive Psychology & Cognition",null,Book,BOOK,,9/24/2013
9781603865807,1603865802,0013818389,0013818389,"Fox, Emmet",The Seven-Day Mental Diet,2.99,2.84,6,,Paperback,22 p. : 7.00 H x 0.25 D x 4.50 W inches 0.05 lbs.,1,,ENG,PRINT ON DEMAND,Non-Fiction,248,BV,,Religion/Ethics,"RELIGION / Christian Life / Inspirational
RELIGION / Christian Life / Personal Growth
RELIGION / Christian Life / Spiritual Growth",null,Book,BOOK,,9/16/2013
9781603866118,1603866116,0014043700,0014043700,"Webster, Noah",Noah Webster's Advice to the Young and Moral Catechism,2.99,2.84,0,,Paperback,44 p. : 9.00 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,,ENG,PRINT ON DEMAND,Non-Fiction,248,BV,,Religion/Ethics,"RELIGION / Christian Living / Family & Relationships
RELIGION / Christian Living / Social Issues",null,Book,BOOK,,11/18/2013
9781603866149,1603866140,0014337799,0014337799,"Trismegistus, Hermes",The Emerald Tablet of Hermes,2.99,2.84,44,,Paperback,42 p. : 8.50 H x 0.25 D x 5.50 W inches 0.15 lbs.,1,,ENG,PRINT ON DEMAND,Non-Fiction,200,BL,,Religion/Ethics,"RELIGION / Ancient
BODY, MIND & SPIRIT / Occultism",null,Book,BOOK,,1/20/2014
9781612916002,1612916007,0013633856,0013633856,"Bridges, Jerry",Sins We Accept,2.99,1.7,26,"Have Christians become so preoccupied with the major sins of our society that we have lost sight of our need to deal with our own more subtle sins? In this booklet adapted from Jerry Bridges’ bestselling bookRespectable Sins, Jerry returns to his trademark theme of holiness and addresses these more subtle sins (often considered acceptable) and how to deal with them through the remedy of the gospel of Jesus Christ. Sins such as jealousy, anger, pride, judgmentalism, and unthankfulness are addressed in this booklet. Jerry writes not from a height of spiritual accomplishment but from the trenches of his own battles with sin. In his admonitions, Jerry offers a message of hope in the profound mercy of the gospel and the transforming grace of God as the means to overcome our subtle sins.",Paperback,59 pages ; 7.00 H x 0.25 D x 4.25 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,248,BT715 .B752 2014,,Religion/Ethics,RELIGION / Christian Life / Spiritual Growth,"Sin; Christianity.
Sin; Biblical teaching.
Forgiveness of sin; Biblical teaching.",Book,BOOK,,7/17/2013
9781612916149,1612916147,0013633867,0013633867,"Cline, Foster, M.D.",Parenting Without the Power Struggles,2.99,1.7,4,"Through the miracle of birth, parents are given a tiny, defenseless babe totally dependent on them for every physical need. They have a mere eighteen years at most to ready that suckling for a world that can be cruel and heartless. That child’s success in the real world hinges in large part on the parents. Just thinking about raising responsible, well-rounded kids sends a sobering shiver of responsibility right up the old parental spine.

But all is not so bleak. There’s hope, shining beacon-bright, at the end of the tunnel of parental frustration. Parenting doesn’t have to be drudgery. Children can grow to be thinking, responsible adults. This booklet, excerpted and adapted from the best-selling Parenting with Love and Logic, was designed to help parents and kids establish a rewarding relationship built on love and trust. What a deal! By parenting with Love and Logic, mothers and fathers can do away with the power struggles and put the fun back into parenting.",Paperback,63 p. ; 7.25 H x 0.25 D x 4.50 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,306.874,HQ755.85 .C59 2013,,Religion/Ethics,RELIGION / Christian Life / Family,"Parent and child.
Parenting.
Responsibility in children.
Parent and child; Religious aspects; Christianity.",Book,BOOK,,7/17/2013
9781612916156,1612916155,0013633857,0013633857,"Dillow, Linda",Trusting God With My What Ifs and Whys,2.99,1.7,9,pending,Paperback,61 p. : 7.00 H x 0.25 D x 4.25 W inches 0.11 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,248,BV,,Religion/Ethics,RELIGION / Christian Life / Women's Issues,null,Book,BOOK,,7/17/2013
9781613510988,1613510985,0015117496,0015117496,WS Solutions,Addition 0-12 / Adicion 0-12,2.99,1.7,11,"Let's Leap Ahead flash cards help students learn addition from 0 to 12. Kids learn best with materials they find fun and exciting, and our smartphone design is specially crafted to get kids excited about learning. The rounded top edge allows for easy sorting. The flash cards package includes a gift card so students can continue learning with Math Friendzy, the most complete, fun, and educational app in iTunes and Google Play. Instructional Cards with games and strategies provide additional opportunities for practice.",Cards,6.00 H x 0.25 D x 2.75 W inches 0.50 lbs.,1,,ENG,GENERAL,Non-Fiction,372,LB,,Education,EDUCATION / Teaching Methods & Materials / Mathematics,null,Book,BOOK,,6/3/2014
9781613510995,1613510993,0015117501,0015117501,WS Publishing Group,Subtraction 0-12 Flash Cards,2.99,1.7,1,"Let's Leap Ahead flash cards help students learn subtraction from 0 to 12. Kids learn best with materials they find fun and exciting, and our smartphone design is specially crafted to get kids excited about learning. The rounded top edge allows for easy sorting. The flash cards package includes a gift card so students can continue learning with Math Friendzy, the most complete, fun, and educational app in iTunes and Google Play. Instructional Cards with games and strategies provide additional opportunities for practice.",Cards,6.00 H x 0.25 D x 2.75 W inches 0.50 lbs.,1,,ENG,GENERAL,Non-Fiction,372,LB,,Education,EDUCATION / Teaching Methods & Materials / Mathematics,null,Book,BOOK,,6/3/2014
9781613511015,1613511019,0015117498,0015117498,WS Solutions,Division 0-12 Flash Cards,2.99,1.7,45,"Let's Leap Ahead flash cards help students learn division from 0 to 12. Kids learn best with materials they find fun and exciting, and our smartphone design is specially crafted to get kids excited about learning. The rounded top edge allows for easy sorting. The flash cards package includes a gift card so students can continue learning with Math Friendzy, the most complete, fun, and educational app in iTunes and Google Play. Instructional Cards with games and strategies provide additional opportunities for practice.",Cards,6.00 H x 0.25 D x 2.75 W inches 0.50 lbs.,1,,ENG,GENERAL,Non-Fiction,372,LB,,Education,EDUCATION / Teaching Methods & Materials / Mathematics,null,Book,BOOK,,6/3/2014
9781613511022,1613511027,0015117502,0015117502,"WS Publishing Group, Inc.",Alphabet Flash Cards / El alfabeto tarjetas,2.99,1.7,41,"Let's Leap Ahead flash cards help students learn the alphabet in English and Spanish from A to Z. Kids learn best with materials they find fun and exciting, and our smartphone design is specially crafted to get kids excited about learning. The rounded top edge allows for easy sorting. The flash cards package includes a gift card so students can continue learning with School Apps, the most complete, fun, and educational apps in iTunes. Instructional Cards with games and strategies provide additional opportunities for practice.",Cards,6.25 H x 1.00 D x 3.50 W inches 0.50 lbs.,1,,ENG,GENERAL,Non-Fiction,372,LB,Let's Leap Ahead,Education,EDUCATION / Teaching Methods & Materials / Reading & Phonics,null,Book,BOOK,,6/3/2014
9781613511039,1613511035,0015117500,0015117500,WS Solutions,Numbers 0-100 Flash Cards,2.99,1.7,48,"Let's Leap Ahead flash cards help students learn numbers from 0 to 100. Kids learn best with materials they find fun and exciting, and our smartphone design is specially crafted to get kids excited about learning. The rounded top edge allows for easy sorting. The flash cards package includes a gift card so students can continue learning with School Apps, the most complete, fun, and educational apps in iTunes. Instructional Cards with games and strategies provide additional opportunities for practice.",Cards,6.00 H x 0.25 D x 2.75 W inches 0.50 lbs.,1,,ENG,GENERAL,Non-Fiction,372,LB,,Education,EDUCATION / Teaching Methods & Materials / Mathematics,null,Book,BOOK,,6/3/2014
9781613511053,1613511051,0015117503,0015117503,"WS Publishing Group, Inc.",Picture Words Flash Cards,2.99,1.7,7,"Let's Leap Ahead flash cards help students learn common picture words in English and Spanish. Kids learn best with materials they find fun and exciting, and our smartphone design is specially crafted to get kids excited about learning. The rounded top edge allows for easy sorting. The flash cards package includes a gift card so students can continue learning with School Apps, the most complete, fun, and educational apps in iTunes. Instructional Cards with games and strategies provide additional opportunities for practice.",Cards,6.00 H x 0.25 D x 2.75 W inches 0.50 lbs.,1,,ENG,GENERAL,Non-Fiction,372,LB,Let's Leap Ahead,Education,EDUCATION / Teaching Methods & Materials / Reading & Phonics,null,Book,BOOK,,6/3/2014
9781613511060,161351106X,0015117504,0015117504,WS Solutions,Sight Words / Palabras a simple vista,2.99,1.7,7,"Let's Leap Ahead flash cards help students learn common sight words in English and Spanish. Kids learn best with materials they find fun and exciting, and our smartphone design is specially crafted to get kids excited about learning. The rounded top edge allows for easy sorting. The flash cards package includes a gift card so students can continue learning with Spell Friendzy, the most complete, fun, and educational spelling app in iTunes and Google Play. Instructional Cards with games and strategies provide additional opportunities for practice.",Cards,6.00 H x 0.25 D x 2.75 W inches 0.50 lbs.,1,,ENG,GENERAL,Non-Fiction,372,LB,,Education,EDUCATION / Teaching Methods & Materials / Reading & Phonics,null,Book,BOOK,,6/3/2014
9781616269975,1616269979,0012674825,0012674825,"Kent, Paul",Know Your Bible,2.99,1.7,0,"Since 2008, Know Your Bible has sold two million copies—now it’s been expanded! Still concise and easy to understand, it provides clear, memorable overviews of all 66 books.
 
 ",Paperback,159 p. ; 7.00 H x 0.50 D x 4.25 W inches 0.20 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,220.6/1,BS440 .K35 2013,,Religion/Ethics,RELIGION / Biblical Reference / Handbooks,null,Book,BOOK,,1/8/2013
9781620291597,1620291592,0011170124,0011170124,"Rice, Helen Steiner",A Collection of Comfort,2.99,1.7,0,Take heart in the promises of your heavenly Father and experience renewed comfort and encouragement through this priceless collection of inspiring verse by Helen Steiner Rice.,Paperback,153 p. : 7.00 H x 0.50 D x 4.25 W inches 0.18 lbs.,1,United States,ENG,GENERAL,Non-Fiction,808,PN,Value Books,Poetry,POETRY / Subjects & Themes / Inspirational & Religious,null,Book,BOOK,,12/15/2012
9781620572689,1620572680,0011785748,0011785748,Carson-Dellosa Publishing LLC,Substitute Teacher Folder,2.99,1.7,1,"Complete! Concise! Easy-to-use! Now it's possible to have complete security and peace of mind when you're absent from your classroom. The folder only takes five minutes of your time to complete and will assure your subsitute a great day. The 9.5"" x 11.",Paperback,11.50 H x 0.25 D x 9.25 W inches 0.10 lbs.,1,,ENG,GENERAL,Non-Fiction,371,LB,,Education,EDUCATION / Classroom Management,null,Book,BOOK,,12/16/2012
