ISBN,ISBN_10,ProductID,BTKey,Author,Title,PriceReguar,PriceDiscounted,30day_demand,Annotation,FormatPrimary,FormatPrimary_Description,FormatPrimary_QuantityPack,CountryOfPublication,LanguageCode,Classification_Merchandise,Classification_BookType,Classification_DeweyClass,Classification_LCClass,Classification_SeriesProduct,Subjects_General,Subjects_Bisac,Subjects_Library,ProductType,ProductLineID,ProductStatus,DateCreated
9780375844188,037584418X,0008028257,0008028257,"Depken, Kristen L.","One, Two...Boo!",3.99,2.27,1,"The littlest trick-or-treaters can lift the flaps to count their way through a spooky old house . . . but they had better be prepared for a few surprises! With a die-cut cover, adorable illustrations, and a flap on every page, this sturdy little board book is the perfect Halloween gift for trick-or-treaters everywhere.",Board Book,1 v. (unpaged) : 5.50 H x 0.50 D x 6.00 W inches 0.24 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Fiction,[E],PZ8.3.D4395 ONE 2009,,Juvenile Preschool Ages 2-4,"JUVENILE FICTION / Holidays & Celebrations / Halloween
JUVENILE FICTION / Concepts / Counting & Numbers","Board books.
Lift-the-flap books; Specimens.",Book,BOOK,,12/15/2012
9780375846687,0375846689,0007521975,0007521975,"Greenburg, J. C.",With the Frogs,3.99,2.27,4,"ANDREW, JUDY, AND Thudd are still the size of insects. Andrew has invented special bug suits to protect them. But the suits won’t help much when they get lost in a pond full of frogs that love to eat bugs! They come face-to-face with fierce larvae, giant waterbugs, diving beetles, and socalled moss animals that look like floating brains. Will Andrew, Judy, and Thudd find their way out of the pond . . . before they croak? Another exciting and fact-filled adventure sure to please kids, parents, teachers, and librarians alike!",Paperback,86 p. : 7.75 H x 0.25 D x 5.25 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Juvenile Fiction,[E],PZ7.G82785 WJ 2008,Andrew Lost,Juvenile Grades 3-4 Ages 8-9,"JUVENILE FICTION / Readers / Chapter Books
JUVENILE FICTION / Action & Adventure / General
JUVENILE FICTION / Science Fiction","Ponds; Fiction.
Pond animals; Fiction.
Insects; Fiction.
Size; Fiction.
Cousins; Fiction.",Book,BOOK,,12/23/2012
9780375847103,0375847103,0007746186,0007746186,"Doty, Jean Slaughter",Winter Pony,3.99,2.27,24,"GINNY FINALLY HAS the pony she has always dreamed of, and now she and Mokey are looking forward to a winter full of new adventures. Together, they explore the snow-filled woods and even learn to drive a sleigh. As usual, Mokey has plenty of surprises in store, including one that Ginny can’t believe: Mokey is expecting a foal!

This classic Jean Slaughter Doty tale—now with all-new illustrations by Ruth Sanderson—is back in print after more than 20 years for yet another generation of riders to enjoy.",Paperback,128 p. : 7.75 H x 0.50 D x 5.00 W inches 0.22 lbs.,1,United States,ENG,JUVENILE,Juvenile Fiction,[Fic],PZ10.3.D7197 WI 2008,Stepping Stone Book,Juvenile Grades 3-4 Ages 8-9,"JUVENILE FICTION / Animals / Horses
JUVENILE FICTION / Girls & Women
JUVENILE FICTION / Sports & Recreation / General",Ponies; Fiction.,Book,BOOK,,12/26/2012
9780375847479,0375847472,0008347359,0008347359,"Shealy, D. R.",Riddle Me This!,3.99,2.27,9,"The Riddler has everyone in Gotham City scratching their heads over his latest puzzle. Luckily, Batman, Superman, and the rest of the Super Friends can see right through this conniving criminal’s caper. Young superhero fans will love this easy-to-read Pictureback featuring everyone’s favorite heroes, the Super Friends!",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.14 lbs.,1,,ENG,JUVENILE,Easy Fiction,[E],PZ7.S53767 RID 2010,DC Super Friends,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Comics & Graphic Novels / Superheroes
JUVENILE FICTION / Action & Adventure / General","Superheroes; Fiction.
Adventure and adventurers; Fiction.",Book,BOOK,,12/16/2012
9780375847547,0375847545,0008677497,0008677497,Hit Entertainment,Lost at Sea!,3.99,2.27,10,"Thomas the Tank Engine finds adventure on the high seas in this exciting Pictureback based on the new direct-to-DVD movieMisty Island Rescue. Little engineers, ages three to six, can join in the journey as Thomas ships out to find building materials for Sodor’s new Rescue Center—only to need rescuing himself!",Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 7.50 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7 .L89957 2010,Thomas and Friends,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Transportation / Railroads & Trains
JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Transportation / General",Railroad trains; Fiction.,Book,BOOK,,12/23/2012
9780375847974,0375847979,0007275436,0007275436,"Frazer, Rebecca",Barbie Loves Pets,3.99,2.27,11,"Barbie and her friend, Teresa, are opening up their very own pet store. They set up dog kennels, hamster cages, fish tanks–and even a grooming shop! Opening day has to be a big success and Barbie knows just how to do it–with a pet fashion show! Girls will love this all-new Barbie Pictureback featuring a fuzzy cover and fuzzy stickers!",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Fiction,[E],PZ7.F8683 BARP 2008,Barbie (8x8),Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Animals / Pets
JUVENILE FICTION / Girls & Women","Pet shops; Fiction.
Pets; Fiction.",Book,BOOK,,12/23/2012
9780375847981,0375847987,0007275437,0007275437,"Man-Kong, Mary",Mariposa,3.99,2.27,4,"THE STORY OF the beautiful butterfly fairy Mariposa™ is retold in the classic Little Golden Book format. Based on the bestselling Barbie™ direct-to-DVD movie, this full-color storybook will delight fairy fans everywhere.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M31215 BARM 2008,Barbie (8x8),Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Girls & Women
JUVENILE FICTION / Fairy Tales & Folklore / General","Fairies; Fiction.
Butterflies; Fiction.
Adventure and adventurers; Fiction.
Fantasy.",Book,BOOK,,12/20/2012
9780375848100,037584810X,0007275440,0007275440,"Jordan, Apple",The Sweetest Spring,3.99,2.27,30,"Share the sweetness of spring with Cinderella, Ariel, and all the Disney Princesses in this fun and bouncy Step 2 reader. This delightful story with bright and beautiful illustrations will have budding young princess fans blossoming into wonderful readers.",Paperback,31 p. : 9.00 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ8.3.J7645 SW 2008,Step Into Reading Step 2: Disney Princess,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Royalty
JUVENILE FICTION / Media Tie-In","Spring; Fiction.
Princesses; Fiction.
Stories in rhyme.",Book,BOOK,,12/14/2012
9780375851070,0375851070,0007799054,0007799054,Golden Books Publishing Company,SpongeBob Squarepants Catch a Wave,3.99,2.27,11,A coloring book with chunky crayons starring Nickelodeon's SpongeBob SquarePants! Bikini Bottom's king of the surf hits the beach in this coloring and activity book that features four chunky crayons. It's sure to thrill boys and girls ages 3-7.,Paperback,48 p. : 11.00 H x 0.50 D x 7.75 W inches 0.32 lbs.,1,,ENG,JUVENILE NOVELTY,Easy Fiction,E,PZ,Nickelodeon,Juvenile Grades 1-2 Ages 6-7,JUVENILE FICTION / Media Tie-In,null,Book,BOOK,,12/25/2012
9780375851216,0375851216,0007968386,0007968386,"Smith, Geof",Mr. Fancypants!,3.99,2.27,0,"When all of SpongeBob's outfits with square pants are damaged and he cannot find any others, he has to settle for the closest match, and then decides that if he is not wearing his usual clothes he isn't the same person.",Hardcover,1 volume (unpaged) : 8.00 H x 0.25 D x 6.50 W inches 0.26 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.S647554 MR 2009,Little Golden Books,Juvenile Grades 1-2 Ages 6-7,JUVENILE FICTION / Media Tie-In,"Pants; Fiction.
Clothing and dress; Fiction.
Identity; Fiction.
Marine animals; Fiction.",Book,BOOK,,12/21/2012
9780375851803,0375851801,0007441072,0007441072,"Awdry, W.",The Close Shave,3.99,2.27,13,"THOMAS’ FRIEND DUCK likes to be Really Useful and Right on Time. One day, some Troublesome Trucks start pushing and they will not stop, and a station is just ahead! Duck works himself into a lather trying to brake in time, but ends up crashing into the station’s barber shop.",Paperback,1 v. : 9.50 H x 0.50 D x 6.25 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7 .C62387 2008,Step Into Reading Step 1: Thomas & Friends,Juvenile Preschool Ages 2-4,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Transportation / General
JUVENILE FICTION / Media Tie-In","Railroad trains; Fiction.
Trucks; Fiction.",Book,BOOK,,12/15/2012
9780375852084,0375852085,0007441073,0007441073,"Eliopulos, Nick",Flying High,3.99,2.27,1179,"SOMETHING STRANGE HAS happened to the birds of GOTHAM CITY. Pigeons are causing traffic jams, seagulls are making trouble at a nearby beach, and ostriches have escaped from the zoo! THE PENGUIN has enlisted his fine feathered friends to distract the DC SUPER FRIENDS while he swoops in and plucks GOTHAM’s biggest bank clean! Will BATMAN, SUPERMAN, and the other DC SUPER FRIENDS get there in time?",Paperback,32 p. : 6.25 H x 0.25 D x 0.25 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.E417 FLY 2008,Step Into Reading. Step 1,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Action & Adventure / General","Heroes; Fiction.
Adventure and adventurers; Fiction.",Book,BOOK,,12/15/2012
9780375854163,0375854169,0008114026,0008114026,"Gifford, Chris",Polar Rescue!,3.99,2.27,0,"Diego goes wherever animals need his help—and this time he’s off to the North Pole to rescue a family of polar bears! Based on the “Diego’s Arctic Rescue” television special, this coloring and activity book includes a sheet of shiny stickers and captures the icy excitement of Diego’s arctic adventure.",Paperback,48 p. : 11.00 H x 0.25 D x 8.00 W inches 0.22 lbs.,1,,ENG,JUVENILE NOVELTY,Easy Fiction,E,PZ,Nickelodeon Go Diego Go,Juvenile Grades 1-2 Ages 6-7,JUVENILE FICTION / Media Tie-In,null,Book,BOOK,,12/26/2012
9780375854453,0375854452,0008114027,0008114027,"Man-Kong, Mary",A Royal Adventure,3.99,2.27,0,"It’s all for one and one for all in the newest Barbie direct-to-DVD movie!

Every girl's dreams of adventure will come true with this exciting coloring book based on Barbie’s newest direct-to-DVD movie,Barbie™ and the Three Musketeers! This 48-page activity book features friendship, loyalty, and love—plus 25 beautiful sparkly stickers!",Paperback,48 p. : 11.00 H x 0.25 D x 8.00 W inches 0.22 lbs.,1,,ENG,JUVENILE NOVELTY,Easy Fiction,E,PZ,Barbie and the Three Musketeers,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Classics
JUVENILE FICTION / Girls & Women",null,Book,BOOK,,12/25/2012
9780375854484,0375854487,0008115851,0008115851,"Man-Kong, Mary",Barbie and the Three Musketeers,3.99,2.27,0,"Barbie knows becoming a Musketeer takes a lot of work and so, with her two friends at her side, develops all the skills necessary to assume the role, including fencing, tests of strength, and demonstrating absolute loyalty to one another in any and all circumstances they face.",Hardcover,1 v. (unpaged) : 8.25 H x 0.25 D x 6.50 W inches 0.26 lbs.,1,,ENG,JUVENILE,Easy Fiction,[E],PZ7.M31215 BAL 2009C,Little Golden Books,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Classics
JUVENILE FICTION / Girls & Women","Princes; Fiction.
Sex role; Fiction.
Adventure and adventurers; Fiction.",Book,BOOK,,12/24/2012
9780375854927,0375854924,0008114184,0008114184,"Berrios, Frank",Deep Freeze!,3.99,2.27,0,"In addition to the pressures of school, teenager Tony Stark must deal with the duties of being a superhero—the invincible Iron Man! And he’s got plenty to worry about now that the frosty villain called Blizzard has come to town. Iron Man will have dress for the cold . . . or get put on ice permanently. Iron Man fans will jump into the high-tech action and adventure of this full-color 24-page Pictureback book based on theIron Man: Armored Adventuresanimated television show.",Paperback,1 v. (unpaged) : 8.50 H x 0.25 D x 8.25 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Fiction,[E],PZ7.B4615 DE 2009,Iron Man,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Action & Adventure / General
JUVENILE FICTION / Boys & Men","Superheroes; Fiction.
Adventure and adventurers; Fiction.",Book,BOOK,,12/14/2012
9780375855757,0375855750,0007936533,0007936533,"Rau, Dana Meachen",Corn Aplenty,3.99,2.27,2,"Two children watch a local farmer grow a crop of corn, and as the corn develops—from seed to harvest time—so does the friendship between the children and the farmer. This simple Step 1 Reader features word repetition and patterning and is perfect for emergent readers.",Paperback,31 p. : 9.00 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.R193975 CO 2009,Step Into Reading; Step 1,Juvenile Preschool Ages 2-4,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Lifestyles / Farm & Ranch Life
JUVENILE FICTION / Concepts / Seasons","Farmers; Fiction.
Farms; Fiction.
Corn; Fiction.
Friendship; Fiction.",Book,BOOK,,12/15/2012
9780375856136,0375856137,0007913961,0007913961,"Harper, Benjamin",Going Bananas,3.99,2.27,25,"DC?Super Friends are big heroes for little boys!

Gorilla Grodd is on the loose and causing mayhem everywhere he goes. It’s up to Superman, along with Batman and the rest of the Super Friends, to put an end to all the problems this irate primate is causing.",Paperback,32 p. : 8.75 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.H231315 GO 2009,DC Super Friends: Step Into Reading. Step 2,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Comics & Graphic Novels / Superheroes
JUVENILE FICTION / Boys & Men",Superheroes; Fiction.,Book,BOOK,,12/15/2012
9780375857355,0375857354,0008347376,0008347376,"Man-Kong, Mary",Barbie in a Mermaid Tale,3.99,2.27,253,"After wiping out during surfing, Merliah discovers she is a half-mermaid and must defeat her evil aunt Eris in order to reunite with her mother.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.14 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M31215 BAQ 2010,Barbie,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Girls & Women
JUVENILE FICTION / Legends, Myths, Fables / General","Mermaids; Fiction.
Fantasy.",Book,BOOK,,12/20/2012
9780375857478,0375857478,0008371850,0008371850,Golden Books Publishing Company,Easter Deliveries,3.99,2.27,0,"Children ages 3 to 7  will love to color Peter Cottontail, baskets, flowers, and Easter eggs in thisegg-citing activity book featuring four chunky crayons.",Paperback,48 p. : 11.00 H x 0.50 D x 8.00 W inches 0.34 lbs.,1,,ENG,JUVENILE NOVELTY,Easy Fiction,E,PZ,Peter Cottontail,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Holidays & Celebrations / Easter & Lent",null,Book,BOOK,,12/23/2012
9780375857898,0375857893,0008313054,0008313054,"Man-Kong, Mary",My Fabulous Friends,3.99,2.27,5,Do you know who Barbie’s best friends are? Did you know that Teresa is a talented artist? Or that Nikki loves to sing and dance? Or that Summer loves sports? Little girls will love to learn all about Barbie and her fabulous friends in this full-color storybook—with more than 50 stickers!,Paperback,1 v. (unpaged) : 7.75 H x 0.20 D x 7.75 W inches 0.15 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Fiction,[E],PZ7.M31215 MY 2009,Barbie,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Love & Romance
JUVENILE FICTION / Girls & Women",Friendship; Fiction.,Book,BOOK,,12/20/2012
9780375858932,0375858938,0008546553,0008546553,"Dubowski, Mark",Discovery in the Cave,3.99,2.27,28,A comprehensive account of the discovery of one of the world's most famous prehistoric cave paintings traces the adventures of four boys and their dog in a French underground tunnel that leads to the mysterious cave. Simultaneous.,Paperback,48 p. : 9.25 H x 0.25 D x 6.00 W inches 0.25 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,944/.72,GN772.3.M3 D83 2010,"Step into Reading, Step 4",Juvenile Grades 2-3 Ages 7-8,JUVENILE FICTION / Readers / Intermediate,"Lascaux Cave (France); Juvenile literature.
Magdalenian culture; France; Montignac (Dordogne); Juvenile literature.
Cave paintings; France; Montignac (Dordogne); Juvenile literature.
Art, Prehistoric; France; Montignac (Dordogne); Juvenile literature.
Montignac (Dordogne, France); Antiquities; Juvenile literature.",Book,BOOK,,12/16/2012
9780375859281,0375859284,0008677504,0008677504,"Rabe, Tish",Wings and Paws and Fins and Claws,3.99,2.27,7,"Hop in the Thing-a-ma-jigger and explore the world of mammals, birds, sea creatures, and much more in this Deluxe Coloring Book based on the brand-new animated series,The Cat in the Hat Knows A Lot About That!",Paperback,96 p. : 11.00 H x 0.50 D x 8.00 W inches 0.35 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Fiction,E,PZ,The Cat in the Hat Knows a Lot About That!,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Animals / General
JUVENILE FICTION / Science & Nature / General",null,Book,BOOK,,12/24/2012
